gapy --target=gapuino_v3 --platform=board --work-dir=/home/gap8/gap_sdk/Transfer_GAP8-_test_Memory/BUILD/GAP8_V3/GCC_RISCV_PULPOS      run --exec-prepare --exec --binary=/home/gap8/gap_sdk/Transfer_GAP8-_test_Memory/BUILD/GAP8_V3/GCC_RISCV_PULPOS/test_mem  
TARGET create
972 0.000012 81653224.000000
973 0.000012 81737224.000000
974 0.000012 81821232.000000
975 0.000012 81905240.000000
976 0.000012 81117024.000000
977 0.000012 82073248.000000
978 0.000012 82157256.000000
979 0.000012 82241256.000000
980 0.000012 82325264.000000
981 0.000012 82409272.000000
982 0.000012 82493272.000000
983 0.000012 82577280.000000
984 0.000012 82661288.000000
985 0.000012 81865024.000000
986 0.000012 81948136.000000
987 0.000012 82913304.000000
988 0.000012 82997312.000000
989 0.000012 83081312.000000
990 0.000012 83165320.000000
991 0.000012 83249328.000000
992 0.000012 83333328.000000
993 0.000012 83417336.000000
994 0.000012 83501344.000000
995 0.000012 83585344.000000
996 0.000012 83669352.000000
997 0.000012 83753360.000000
998 0.000012 83837360.000000
999 0.000012 83921368.000000
1000 0.000012 83111704.000000
1001 0.000012 84089376.000000
1002 0.000012 84173384.000000
1003 0.000012 84257392.000000
1004 0.000012 84341392.000000
1005 0.000012 84425400.000000
1006 0.000012 84509408.000000
1007 0.000012 84593408.000000
1008 0.000012 83776592.000000
1009 0.000012 84761424.000000
1010 0.000012 84845424.000000
1011 0.000012 84929432.000000
1012 0.000012 84109040.000000
1013 0.000012 85097440.000000
1014 0.000012 85181448.000000
1015 0.000012 85265456.000000
1016 0.000012 85349456.000000
1017 0.000012 85433464.000000
1018 0.000012 85517472.000000
1019 0.000012 85601472.000000
1020 0.000012 85685480.000000
1021 0.000012 84857048.000000
1022 0.000012 85853488.000000
1023 0.000012 85023272.000000
1024 0.000012 86021504.000000
1025 0.000012 85189496.000000
1026 0.000012 86189512.000000
1027 0.000012 86273520.000000
1028 0.000012 86357520.000000
1029 0.000012 86441528.000000
1030 0.000012 86525536.000000
1031 0.000012 86609536.000000
1032 0.000012 86693544.000000
1033 0.000012 86777552.000000
1034 0.000012 86861552.000000
1035 0.000012 86945560.000000
1036 0.000012 87029568.000000
1037 0.000012 87113568.000000
1038 0.000012 87197576.000000
1039 0.000012 87281584.000000
1040 0.000012 87365584.000000
1041 0.000012 87449592.000000
1042 0.000012 87533600.000000
1043 0.000012 87617600.000000
1044 0.000012 87701608.000000
1045 0.000012 87785616.000000
1046 0.000012 87869616.000000
1047 0.000012 87953624.000000
1048 0.000012 88037632.000000
1049 0.000012 88121632.000000
1050 0.000012 87267288.000000
1051 0.000012 88289648.000000
1052 0.000012 88373648.000000
1053 0.000012 88457656.000000
1054 0.000012 88541664.000000
1055 0.000012 88625672.000000
1056 0.000012 88709672.000000
1057 0.000012 88793680.000000
1058 0.000012 88877688.000000
1059 0.000012 88015288.000000
1060 0.000012 89045696.000000
1061 0.000012 89129704.000000
1062 0.000012 89213704.000000
1063 0.000012 89297712.000000
1064 0.000012 89381720.000000
1065 0.000012 89465720.000000
1066 0.000012 89549728.000000
1067 0.000012 89633736.000000
1068 0.000012 89717736.000000
1069 0.000012 89801744.000000
1070 0.000012 89885752.000000
1071 0.000012 89012632.000000
1072 0.000012 90053760.000000
1073 0.000012 90137768.000000
1074 0.000012 90221768.000000
1075 0.000012 90305776.000000
1076 0.000012 90389784.000000
1077 0.000012 90473784.000000
1078 0.000012 90557792.000000
1079 0.000012 90641800.000000
1080 0.000012 90725800.000000
1081 0.000012 90809808.000000
1082 0.000012 90893816.000000
1083 0.000012 90977816.000000
1084 0.000012 91061824.000000
1085 0.000012 91145832.000000
1086 0.000012 91229832.000000
1087 0.000012 91313840.000000
1088 0.000012 90425528.000000
1089 0.000012 91481848.000000
1090 0.000012 91565856.000000
1091 0.000012 91649864.000000
1092 0.000012 91733864.000000
1093 0.000012 91817872.000000
1094 0.000012 91901880.000000
1095 0.000012 91985880.000000
1096 0.000012 92069888.000000
1097 0.000012 92153896.000000
1098 0.000012 92237896.000000
1099 0.000012 92321904.000000
1100 0.000012 91422872.000000
1101 0.000012 92489912.000000
1102 0.000012 92573920.000000
1103 0.000012 92657928.000000
1104 0.000012 92741928.000000
1105 0.000012 92825936.000000
1106 0.000012 92909944.000000
1107 0.000012 92993944.000000
1108 0.000012 93077952.000000
1109 0.000012 93161960.000000
1110 0.000012 93245960.000000
1111 0.000012 92337104.000000
1112 0.000012 93413976.000000
1113 0.000012 93497976.000000
1114 0.000012 93581984.000000
1115 0.000012 93665992.000000
1116 0.000012 93749992.000000
1117 0.000012 93834000.000000
1118 0.000012 93918008.000000
1119 0.000012 94002008.000000
1120 0.000012 94086016.000000
1121 0.000012 93168216.000000
1122 0.000012 94254032.000000
1123 0.000012 94338032.000000
1124 0.000012 94422040.000000
1125 0.000012 94506048.000000
1126 0.000012 94590048.000000
1127 0.000012 93666888.000000
1128 0.000012 94758064.000000
1129 0.000012 93833112.000000
1130 0.000012 94926072.000000
1131 0.000012 95010080.000000
1132 0.000012 95094080.000000
1133 0.000012 95178088.000000
1134 0.000012 95262096.000000
1135 0.000012 95346096.000000
1136 0.000012 95430104.000000
1137 0.000012 95514112.000000
1138 0.000012 95598112.000000
1139 0.000012 95682120.000000
1140 0.000012 95766128.000000
1141 0.000012 95850128.000000
1142 0.000012 95934136.000000
1143 0.000012 96018144.000000
1144 0.000012 96102144.000000
1145 0.000012 96186152.000000
1146 0.000012 96270160.000000
1147 0.000012 96354160.000000
1148 0.000012 96438168.000000
1149 0.000012 96522176.000000
1150 0.000012 96606176.000000
1151 0.000012 96690184.000000
1152 0.000012 96774192.000000
1153 0.000012 96858192.000000
1154 0.000012 96942200.000000
1155 0.000012 97026208.000000
1156 0.000012 97110208.000000
1157 0.000012 97194216.000000
1158 0.000012 97278224.000000
1159 0.000012 97362224.000000
1160 0.000012 97446232.000000
1161 0.000012 97530240.000000
1162 0.000012 97614240.000000
1163 0.000012 97698248.000000
1164 0.000012 97782256.000000
1165 0.000012 97866256.000000
1166 0.000012 97950264.000000
1167 0.000012 98034272.000000
1168 0.000012 98118272.000000
1169 0.000012 98202280.000000
1170 0.000012 98286288.000000
1171 0.000012 98370288.000000
1172 0.000012 98454296.000000
1173 0.000012 99609376.000000
1174 0.000012 98622304.000000
1175 0.000012 98706312.000000
1176 0.000012 98790320.000000
1177 0.000012 98874320.000000
1178 0.000012 98958328.000000
1179 0.000012 99042336.000000
1180 0.000012 99126336.000000
1181 0.000012 99210344.000000
1182 0.000012 99294352.000000
1183 0.000012 99378352.000000
1184 0.000012 99462360.000000
1185 0.000012 99546368.000000
1186 0.000012 99630368.000000
1187 0.000012 98653592.000000
1188 0.000012 99798384.000000
1189 0.000012 99882392.000000
1190 0.000012 99966392.000000
1191 0.000012 100050400.000000
1192 0.000012 100134408.000000
1193 0.000012 100218408.000000
1194 0.000012 99235368.000000
1195 0.000012 100386424.000000
1196 0.000012 100470424.000000
1197 0.000012 100554432.000000
1198 0.000012 100638440.000000
1199 0.000012 100722440.000000
1200 0.000012 100806448.000000
1201 0.000012 100890456.000000
1202 0.000012 100974456.000000
1203 0.000012 101058464.000000
1204 0.000012 101142472.000000
1205 0.000012 101226472.000000
1206 0.000012 100232712.000000
1207 0.000012 100315824.000000
1208 0.000012 101478488.000000
1209 0.000012 101562496.000000
1210 0.000012 101646504.000000
1211 0.000012 101730504.000000
1212 0.000012 100731384.000000
1213 0.000012 101898520.000000
1214 0.000012 101982520.000000
1215 0.000012 102066528.000000
1216 0.000012 102150536.000000
1217 0.000012 102234536.000000
1218 0.000012 102318544.000000
1219 0.000012 102402552.000000
1220 0.000012 102486552.000000
1221 0.000012 102570560.000000
1222 0.000012 102654568.000000
1223 0.000012 101645608.000000
1224 0.000012 102822576.000000
1225 0.000012 102906584.000000
1226 0.000012 102990584.000000
1227 0.000012 103074592.000000
1228 0.000012 103158600.000000
1229 0.000012 103242600.000000
1230 0.000012 103326608.000000
1231 0.000012 103410616.000000
1232 0.000012 103494616.000000
1233 0.000012 103578624.000000
1234 0.000012 102559840.000000
1235 0.000012 103746632.000000
1236 0.000012 103830640.000000
1237 0.000012 103914648.000000
1238 0.000012 103998648.000000
1239 0.000012 104082656.000000
1240 0.000012 103058512.000000
1241 0.000012 103141624.000000
1242 0.000012 104334672.000000
1243 0.000012 105553664.000000
1244 0.000012 104502680.000000
1245 0.000012 104586688.000000
1246 0.000012 104670696.000000
1247 0.000012 104754696.000000
1248 0.000012 104838704.000000
1249 0.000012 104922712.000000
1250 0.000012 105006712.000000
1251 0.000012 105090720.000000
1252 0.000012 105174728.000000
1253 0.000012 105258728.000000
1254 0.000012 105342736.000000
1255 0.000012 105426744.000000
1256 0.000012 105510744.000000
1257 0.000012 104471408.000000
1258 0.000012 105678760.000000
1259 0.000012 105762768.000000
1260 0.000012 105846768.000000
1261 0.000012 105930776.000000
1262 0.000012 106014784.000000
1263 0.000012 106098784.000000
1264 0.000012 106182792.000000
1265 0.000012 106266800.000000
1266 0.000012 106350800.000000
1267 0.000012 106434808.000000
1268 0.000012 106518816.000000
1269 0.000012 106602816.000000
1270 0.000012 106686824.000000
1271 0.000012 106770832.000000
1272 0.000012 106854832.000000
1273 0.000012 106938840.000000
1274 0.000012 108186144.000000
1275 0.000012 107106848.000000
1276 0.000012 107190856.000000
1277 0.000012 107274864.000000
1278 0.000012 107358864.000000
1279 0.000012 106299864.000000
1280 0.000012 107526880.000000
1281 0.000012 107610880.000000
1282 0.000012 106549200.000000
1283 0.000012 107778896.000000
1284 0.000012 107862896.000000
1285 0.000012 107946904.000000
1286 0.000012 108030912.000000
1287 0.000012 108114912.000000
1288 0.000012 108198920.000000
1289 0.000012 108282928.000000
1290 0.000012 108366928.000000
1291 0.000012 107297208.000000
1292 0.000012 108534944.000000
1293 0.000012 108618944.000000
1294 0.000012 108702952.000000
1295 0.000012 108786960.000000
1296 0.000012 108870960.000000
1297 0.000012 108954968.000000
1298 0.000012 109038976.000000
1299 0.000012 107962104.000000
1300 0.000012 109206984.000000
1301 0.000012 109290992.000000
1302 0.000012 109374992.000000
1303 0.000012 109459000.000000
1304 0.000012 109543008.000000
1305 0.000012 109627008.000000
1306 0.000012 109711016.000000
1307 0.000012 109795024.000000
1308 0.000012 111073368.000000
1309 0.000012 109963032.000000
1310 0.000012 110047040.000000
1311 0.000012 110131040.000000
1312 0.000012 110215048.000000
1313 0.000012 110299056.000000
1314 0.000012 110383056.000000
1315 0.000012 110467064.000000
1316 0.000012 110551072.000000
1317 0.000012 110635072.000000
1318 0.000012 110719080.000000
1319 0.000012 110803088.000000
1320 0.000012 109707448.000000
1321 0.000012 110971096.000000
1322 0.000012 109873672.000000
1323 0.000012 111139104.000000
1324 0.000012 111223112.000000
1325 0.000012 111307120.000000
1326 0.000012 111391128.000000
1327 0.000012 111475128.000000
1328 0.000012 111559136.000000
1329 0.000012 111643144.000000
1330 0.000012 111727144.000000
1331 0.000012 111811152.000000
1332 0.000012 111895160.000000
1333 0.000012 111979160.000000
1334 0.000012 112063168.000000
1335 0.000012 112147176.000000
1336 0.000012 112231176.000000
1337 0.000012 112315184.000000
1338 0.000012 112399192.000000
1339 0.000012 112483192.000000
1340 0.000012 112567200.000000
1341 0.000012 112651208.000000
1342 0.000012 111535904.000000
1343 0.000012 112819216.000000
1344 0.000012 112903224.000000
1345 0.000012 112987224.000000
1346 0.000012 113071232.000000
1347 0.000012 113155240.000000
1348 0.000012 113239240.000000
1349 0.000012 113323248.000000
1350 0.000012 113407256.000000
1351 0.000012 113491256.000000
1352 0.000012 113575264.000000
1353 0.000012 113659272.000000
1354 0.000012 113743272.000000
1355 0.000012 113827280.000000
1356 0.000012 113911288.000000
1357 0.000012 113995288.000000
1358 0.000012 114079296.000000
1359 0.000012 114163304.000000
1360 0.000012 114247304.000000
1361 0.000012 114331312.000000
1362 0.000012 114415320.000000
1363 0.000012 114499320.000000
1364 0.000012 114583328.000000
1365 0.000012 114667336.000000
1366 0.000012 114751336.000000
1367 0.000012 114835344.000000
1368 0.000012 114919352.000000
1369 0.000012 115003352.000000
1370 0.000012 115087360.000000
1371 0.000012 115171368.000000
1372 0.000012 115255368.000000
1373 0.000012 115339376.000000
1374 0.000012 114195480.000000
1375 0.000012 115507384.000000
1376 0.000012 115591392.000000
1377 0.000012 115675400.000000
1378 0.000012 115759400.000000
1379 0.000012 114611040.000000
1380 0.000012 115927416.000000
1381 0.000012 116011416.000000
1382 0.000012 116095424.000000
1383 0.000012 116179432.000000
1384 0.000012 116263432.000000
1385 0.000012 116347440.000000
1386 0.000012 116431448.000000
1387 0.000012 116515448.000000
1388 0.000012 116599456.000000
1389 0.000012 115442152.000000
1390 0.000012 116767464.000000
1391 0.000012 116851472.000000
1392 0.000012 116935480.000000
1393 0.000012 117019488.000000
1394 0.000012 117103488.000000
1395 0.000012 117187496.000000
1396 0.000012 117271504.000000
1397 0.000012 117355504.000000
1398 0.000012 117439512.000000
1399 0.000012 117523520.000000
1400 0.000012 117607520.000000
1401 0.000012 117691528.000000
1402 0.000012 117775536.000000
1403 0.000012 116605720.000000
1404 0.000012 117943544.000000
1405 0.000012 118027552.000000
1406 0.000012 118111552.000000
1407 0.000012 118195560.000000
1408 0.000012 118279568.000000
1409 0.000012 118363568.000000
1410 0.000012 118447576.000000
1411 0.000012 118531584.000000
1412 0.000012 118615584.000000
1413 0.000012 118699592.000000
1414 0.000012 118783600.000000
1415 0.000012 118867600.000000
1416 0.000012 117686168.000000
1417 0.000012 119035616.000000
1418 0.000012 119119616.000000
1419 0.000012 119203624.000000
1420 0.000012 119287632.000000
1421 0.000012 119371632.000000
1422 0.000012 119455640.000000
1423 0.000012 119539648.000000
1424 0.000012 119623648.000000
1425 0.000012 119707656.000000
1426 0.000012 119791664.000000
1427 0.000012 119875664.000000
1428 0.000012 119959672.000000
1429 0.000012 120043680.000000
1430 0.000012 120127680.000000
1431 0.000012 120211688.000000
1432 0.000012 120295696.000000
1433 0.000012 120379696.000000
1434 0.000012 119182176.000000
1435 0.000012 120547712.000000
1436 0.000012 120631712.000000
1437 0.000012 120715720.000000
1438 0.000012 120799728.000000
1439 0.000012 120883728.000000
1440 0.000012 120967736.000000
1441 0.000012 121051744.000000
1442 0.000012 121135744.000000
1443 0.000012 121219752.000000
1444 0.000012 121303760.000000
1445 0.000012 121387760.000000
1446 0.000012 121471768.000000
1447 0.000012 121555776.000000
1448 0.000012 121639776.000000
1449 0.000012 121723784.000000
1450 0.000012 121807792.000000
1451 0.000012 121891792.000000
1452 0.000012 121975800.000000
1453 0.000012 122059808.000000
1454 0.000012 122143808.000000
1455 0.000012 122227816.000000
1456 0.000012 122311824.000000
1457 0.000012 122395824.000000
1458 0.000012 122479832.000000
1459 0.000012 122563840.000000
1460 0.000012 122647840.000000
1461 0.000012 122731848.000000
1462 0.000012 122815856.000000
1463 0.000012 122899864.000000
1464 0.000012 122983864.000000
1465 0.000012 123067872.000000
1466 0.000012 123151880.000000
1467 0.000012 123235880.000000
1468 0.000012 123319888.000000
1469 0.000012 123403896.000000
1470 0.000012 123487896.000000
1471 0.000012 122257312.000000
1472 0.000012 123655912.000000
1473 0.000012 123739912.000000
1474 0.000012 125169840.000000
1475 0.000012 123907928.000000
1476 0.000012 123991928.000000
1477 0.000012 124075936.000000
1478 0.000012 124159944.000000
1479 0.000012 124243944.000000
1480 0.000012 124327952.000000
1481 0.000012 124411960.000000
1482 0.000012 124495960.000000
1483 0.000012 124579968.000000
1484 0.000012 124663976.000000
1485 0.000012 124747976.000000
1486 0.000012 124831984.000000
1487 0.000012 124915992.000000
1488 0.000012 124999992.000000
1489 0.000012 125084000.000000
1490 0.000012 125168008.000000
1491 0.000012 125252008.000000
1492 0.000012 125336016.000000
1493 0.000012 125420024.000000
1494 0.000012 126868208.000000
1495 0.000012 125588032.000000
1496 0.000012 125672040.000000
1497 0.000012 125756040.000000
1498 0.000012 125840048.000000
1499 0.000012 125924056.000000
1500 0.000012 126008056.000000
1501 0.000012 126092064.000000
1502 0.000012 126176072.000000
1503 0.000012 124916888.000000
1504 0.000012 126344080.000000
1505 0.000012 126428088.000000
1506 0.000012 127887224.000000
1507 0.000012 126596096.000000
1508 0.000012 126680104.000000
1509 0.000012 125415560.000000
1510 0.000012 126848112.000000
1511 0.000012 126932120.000000
1512 0.000012 127016120.000000
1513 0.000012 127100128.000000
1514 0.000012 127184136.000000
1515 0.000012 127268136.000000
1516 0.000012 127352144.000000
1517 0.000012 127436152.000000
1518 0.000012 127520152.000000
1519 0.000012 127604160.000000
1520 0.000012 127688168.000000
1521 0.000012 126412896.000000
1522 0.000012 127856176.000000
1523 0.000012 127940184.000000
1524 0.000012 128024184.000000
1525 0.000012 128108192.000000
1526 0.000012 128192200.000000
1527 0.000012 129670512.000000
1528 0.000012 128360208.000000
1529 0.000012 128444216.000000
1530 0.000012 128528224.000000
1531 0.000012 128612224.000000
1532 0.000012 128696232.000000
1533 0.000012 130180024.000000
1534 0.000012 127493352.000000
1535 0.000012 127576464.000000
1536 0.000012 129032256.000000
1537 0.000012 129116256.000000
1538 0.000012 129200264.000000
1539 0.000012 129284272.000000
1540 0.000012 129368272.000000
1541 0.000012 129452280.000000
1542 0.000012 129536288.000000
1543 0.000012 129620288.000000
1544 0.000012 129704296.000000
1545 0.000012 129788304.000000
1546 0.000012 129872304.000000
1547 0.000012 128573800.000000
1548 0.000012 130040320.000000
1549 0.000012 128740024.000000
1550 0.000012 130208328.000000
1551 0.000012 130292336.000000
1552 0.000012 130376336.000000
1553 0.000012 130460344.000000
1554 0.000012 130544352.000000
1555 0.000012 130628352.000000
1556 0.000012 130712360.000000
1557 0.000012 130796368.000000
1558 0.000012 130880368.000000
1559 0.000012 130964376.000000
1560 0.000012 131048384.000000
1561 0.000012 131132384.000000
1562 0.000012 131216392.000000
1563 0.000012 131300400.000000
1564 0.000012 131384400.000000
1565 0.000012 131468408.000000
1566 0.000012 130152928.000000
1567 0.000012 131636416.000000
1568 0.000012 131720424.000000
1569 0.000012 130402256.000000
1570 0.000012 131888432.000000
1571 0.000012 131972440.000000
1572 0.000012 132056448.000000
1573 0.000012 132140448.000000
1574 0.000012 132224456.000000
1575 0.000012 132308464.000000
1576 0.000012 132392464.000000
1577 0.000012 132476472.000000
1578 0.000012 132560480.000000
1579 0.000012 132644480.000000
1580 0.000012 132728488.000000
1581 0.000012 132812496.000000
1582 0.000012 132896496.000000
1583 0.000012 132980504.000000
1584 0.000012 133064512.000000
1585 0.000012 133148512.000000
1586 0.000012 133232520.000000
1587 0.000012 133316528.000000
1588 0.000012 133400528.000000
1589 0.000012 133484536.000000
1590 0.000012 133568544.000000
1591 0.000012 133652544.000000
1592 0.000012 133736552.000000
1593 0.000012 133820560.000000
1594 0.000012 133904560.000000
1595 0.000012 133988568.000000
1596 0.000012 134072576.000000
1597 0.000012 134156584.000000
1598 0.000012 134240592.000000
1599 0.000012 134324592.000000
1600 0.000012 134408592.000000
1601 0.000012 134492608.000000
1602 0.000012 134576608.000000
1603 0.000012 134660608.000000
1604 0.000012 134744624.000000
1605 0.000012 134828624.000000
1606 0.000012 134912624.000000
1607 0.000012 134996640.000000
1608 0.000012 135080640.000000
1609 0.000012 135164640.000000
1610 0.000012 135248656.000000
1611 0.000012 135332656.000000
1612 0.000012 135416656.000000
1613 0.000012 135500672.000000
1614 0.000012 135584672.000000
1615 0.000012 135668672.000000
1616 0.000012 135752688.000000
1617 0.000012 134391616.000000
1618 0.000012 135920688.000000
1619 0.000012 136004704.000000
1620 0.000012 136088704.000000
1621 0.000012 136172704.000000
1622 0.000012 136256720.000000
1623 0.000012 134890288.000000
1624 0.000012 136424720.000000
1625 0.000012 136508736.000000
1626 0.000012 136592736.000000
1627 0.000012 136676736.000000
1628 0.000012 136760752.000000
1629 0.000012 136844752.000000
1630 0.000012 136928752.000000
1631 0.000012 137012768.000000
1632 0.000012 137096768.000000
1633 0.000012 137180768.000000
1634 0.000012 137264784.000000
1635 0.000012 137348784.000000
1636 0.000012 137432784.000000
1637 0.000012 137516800.000000
1638 0.000012 137600800.000000
1639 0.000012 137684800.000000
1640 0.000012 136303184.000000
1641 0.000012 137852816.000000
1642 0.000012 137936816.000000
1643 0.000012 138020832.000000
1644 0.000012 138104832.000000
1645 0.000012 138188832.000000
1646 0.000012 138272848.000000
1647 0.000012 138356848.000000
1648 0.000012 138440848.000000
1649 0.000012 138524864.000000
1650 0.000012 138608864.000000
1651 0.000012 138692864.000000
1652 0.000012 138776880.000000
1653 0.000012 140370240.000000
1654 0.000012 138944880.000000
1655 0.000012 139028896.000000
1656 0.000012 139112896.000000
1657 0.000012 137716096.000000
1658 0.000012 139280912.000000
1659 0.000012 139364912.000000
1660 0.000012 139448912.000000
1661 0.000012 139532928.000000
1662 0.000012 139616928.000000
1663 0.000012 139700928.000000
1664 0.000012 139784944.000000
1665 0.000012 138380976.000000
1666 0.000012 139952944.000000
1667 0.000012 140036960.000000
1668 0.000012 140120960.000000
1669 0.000012 140204960.000000
1670 0.000012 140288976.000000
1671 0.000012 140372976.000000
1672 0.000012 140456976.000000
1673 0.000012 140540992.000000
1674 0.000012 140624992.000000
1675 0.000012 140708992.000000
1676 0.000012 140793008.000000
1677 0.000012 140877008.000000
1678 0.000012 140961008.000000
1679 0.000012 141045024.000000
1680 0.000012 141129024.000000
1681 0.000012 141213024.000000
1682 0.000012 141297040.000000
1683 0.000012 141381040.000000
1684 0.000012 141465040.000000
1685 0.000012 141549056.000000
1686 0.000012 141633056.000000
1687 0.000012 141717056.000000
1688 0.000012 141801072.000000
1689 0.000012 143427312.000000
1690 0.000012 140458768.000000
1691 0.000012 140541888.000000
1692 0.000012 143682064.000000
1693 0.000012 143766976.000000
1694 0.000012 143851904.000000
1695 0.000012 140874336.000000
1696 0.000012 140957440.000000
1697 0.000012 141040560.000000
1698 0.000012 144191568.000000
1699 0.000012 144276496.000000
1700 0.000012 141289888.000000
1701 0.000012 144446336.000000
1702 0.000012 144531248.000000
1703 0.000012 141539232.000000
1704 0.000012 141622336.000000
1705 0.000012 141705456.000000
1706 0.000012 141788560.000000
1707 0.000012 141871680.000000
1708 0.000012 141954784.000000
1709 0.000012 142037904.000000
1710 0.000012 142121008.000000
1711 0.000012 142204128.000000
1712 0.000012 145380432.000000
1713 0.000012 142370352.000000
1714 0.000012 142453456.000000
1715 0.000012 142536576.000000
1716 0.000012 142619680.000000
1717 0.000012 142702784.000000
1718 0.000012 145889952.000000
1719 0.000012 145974864.000000
1720 0.000012 146059776.000000
1721 0.000012 143035232.000000
1722 0.000012 143118352.000000
1723 0.000012 146314544.000000
1724 0.000012 143284576.000000
1725 0.000012 146484368.000000
1726 0.000012 143450800.000000
1727 0.000012 143533904.000000
1728 0.000012 146739136.000000
1729 0.000012 146824048.000000
1730 0.000012 146908960.000000
1731 0.000012 143866352.000000
1732 0.000012 143949472.000000
1733 0.000012 144032576.000000
1734 0.000012 144115696.000000
1735 0.000012 144198800.000000
1736 0.000012 144281920.000000
1737 0.000012 144365024.000000
1738 0.000012 144448144.000000
1739 0.000012 147673232.000000
1740 0.000012 147758144.000000
1741 0.000012 147843072.000000
1742 0.000012 147927984.000000
1743 0.000012 144863696.000000
1744 0.000012 148097824.000000
1745 0.000012 145029920.000000
1746 0.000012 148267664.000000
1747 0.000012 145196144.000000
1748 0.000012 145279248.000000
1749 0.000012 145362368.000000
1750 0.000012 148607344.000000
1751 0.000012 148692256.000000
1752 0.000012 148777168.000000
1753 0.000012 145694816.000000
1754 0.000012 145777920.000000
1755 0.000012 149031936.000000
1756 0.000012 149116848.000000
1757 0.000012 146027264.000000
1758 0.000012 149286688.000000
1759 0.000012 146193488.000000
1760 0.000012 146276592.000000
1761 0.000012 149541440.000000
1762 0.000012 146442816.000000
1763 0.000012 149711280.000000
1764 0.000012 149796192.000000
1765 0.000012 146692160.000000
1766 0.000012 146775264.000000
1767 0.000012 146858384.000000
1768 0.000012 150135872.000000
1769 0.000012 150220784.000000
1770 0.000012 147107712.000000
1771 0.000012 147190816.000000
1772 0.000012 147273936.000000
1773 0.000012 150560464.000000
1774 0.000012 147440160.000000
1775 0.000012 150730304.000000
1776 0.000012 147606384.000000
1777 0.000012 150900128.000000
1778 0.000012 147772608.000000
1779 0.000012 151069968.000000
1780 0.000012 151154896.000000
1781 0.000012 151239808.000000
1782 0.000012 151324720.000000
1783 0.000012 151409648.000000
1784 0.000012 148271280.000000
1785 0.000012 151579488.000000
1786 0.000012 148437504.000000
1787 0.000012 151749312.000000
1788 0.000012 148603728.000000
1789 0.000012 148686832.000000
1790 0.000012 148769952.000000
1791 0.000012 148853056.000000
1792 0.000012 152173920.000000
1793 0.000012 152258832.000000
1794 0.000012 152343744.000000
1795 0.000012 149185504.000000
1796 0.000012 152513584.000000
1797 0.000012 152598512.000000
1798 0.000012 152683424.000000
1799 0.000012 152768336.000000
1800 0.000012 152853264.000000
1801 0.000012 149684176.000000
1802 0.000012 149767280.000000
1803 0.000012 153108016.000000
1804 0.000012 149933504.000000
1805 0.000012 150016624.000000
1806 0.000012 150099728.000000
1807 0.000012 150182848.000000
1808 0.000012 150265952.000000
1809 0.000012 150349072.000000
1810 0.000012 150432176.000000
1811 0.000012 150515296.000000
1812 0.000012 150598400.000000
1813 0.000012 153957200.000000
1814 0.000012 150764624.000000
1815 0.000012 150847744.000000
1816 0.000012 154211952.000000
1817 0.000012 151013968.000000
1818 0.000012 151097072.000000
1819 0.000012 154466704.000000
1820 0.000012 154551632.000000
1821 0.000012 151346416.000000
1822 0.000012 151429520.000000
1823 0.000012 151512624.000000
1824 0.000012 151595744.000000
1825 0.000012 151678848.000000
1826 0.000012 155061136.000000
1827 0.000012 151845072.000000
1828 0.000012 151928192.000000
1829 0.000012 152011296.000000
1830 0.000012 152094416.000000
1831 0.000012 155485728.000000
1832 0.000012 152260640.000000
1833 0.000012 152343744.000000
1834 0.000012 152426864.000000
1835 0.000012 155825408.000000
1836 0.000012 155910320.000000
1837 0.000012 155995248.000000
1838 0.000012 156080160.000000
1839 0.000012 152842416.000000
1840 0.000012 152925536.000000
1841 0.000012 153008640.000000
1842 0.000012 153091760.000000
1843 0.000012 156504752.000000
1844 0.000012 153257984.000000
1845 0.000012 153341088.000000
1846 0.000012 153424208.000000
1847 0.000012 153507312.000000
1848 0.000012 153590432.000000
1849 0.000012 157014272.000000
1850 0.000012 157099184.000000
1851 0.000012 153839760.000000
1852 0.000012 157269024.000000
1853 0.000012 154005984.000000
1854 0.000012 157438864.000000
1855 0.000012 157523776.000000
1856 0.000012 154255312.000000
1857 0.000012 154338432.000000
1858 0.000012 157778528.000000
1859 0.000012 154504656.000000
1860 0.000012 157948368.000000
1861 0.000012 154670880.000000
1862 0.000012 158118208.000000
1863 0.000012 154837104.000000
1864 0.000012 154920208.000000
1865 0.000012 158372960.000000
1866 0.000012 158457872.000000
1867 0.000012 158542800.000000
1868 0.000012 155252656.000000
1869 0.000012 158712640.000000
1870 0.000012 158797552.000000
1871 0.000012 158882464.000000
1872 0.000012 155585104.000000
1873 0.000012 159052304.000000
1874 0.000012 159137232.000000
1875 0.000012 159222144.000000
1876 0.000012 159307072.000000
1877 0.000012 159391984.000000
1878 0.000012 159476896.000000
1879 0.000012 156166880.000000
1880 0.000012 156250000.000000
1881 0.000012 156333104.000000
1882 0.000012 156416224.000000
1883 0.000012 156499328.000000
1884 0.000012 159986416.000000
1885 0.000012 160071328.000000
1886 0.000012 160156256.000000
1887 0.000012 156831776.000000
1888 0.000012 156914896.000000
1889 0.000012 160411008.000000
1890 0.000012 157081120.000000
1891 0.000012 160580848.000000
1892 0.000012 160665760.000000
1893 0.000012 160750672.000000
1894 0.000012 157413568.000000
